heater_id,elapsed_seconds,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,TC12,TC13,TC14,TC15,TC16,TC17,TC18,TC19,TC20,TC21,TC22,TC23,TC24,TC25,TS1,TS2,TS3,OT1,OT2,OT3,TC26 PSwitch,TC27 PSwitch
"Manometer Tree 50, 100 & 150 SP",9315,88.001186,92.9618275,94.31335,93.0326242,85.8063421,53.0493898,99.9072327,95.0646154,82.4862692,54.6816045,99.1054263,97.495473,91.143332,62.4537875,104.151128,111.169024,115.784698,53.4760343,107.89326,111.039153,113.975726,51.8714021,114.06787,142.528978,41.7920177,48.1495055,48.5116652,42.2677941,0.129859378,0.0886712079,0.0899297965,,
"Manometer Tree 50, 100 & 150 SP",9320,87.9969018,92.9654721,94.314725,93.0210155,85.8223536,53.074027,99.9153464,95.0859587,82.4960729,54.7082087,99.1193134,97.4955557,91.1558792,62.4589294,104.142424,111.178021,115.789983,53.4348773,107.89619,111.042343,113.976224,51.831749,114.050878,142.539689,41.7029001,48.1433773,48.5351792,42.3504171,0.129800781,0.0897256713,0.090121267,,
"Manometer Tree 50, 100 & 150 SP",9325,87.9991964,92.9705644,94.3183426,93.0455262,85.8333906,53.1594011,99.9214664,95.0831623,82.5247841,54.7997819,99.1206879,97.5218337,91.1586655,62.6403063,104.157799,111.190831,115.793823,53.4884513,107.91405,111.050284,113.988644,51.9055139,114.066241,142.50802,41.7110482,48.144992,48.5276035,42.2875715,0.130382345,0.0890794583,0.0899545556,,
"Manometer Tree 50, 100 & 150 SP",9330,87.9894278,92.9893188,94.3207418,93.0525071,85.8385139,53.149166,99.9245033,95.0797861,82.5234276,54.7581412,99.1115983,97.5056812,91.1685173,62.4583336,104.148629,111.19407,115.8029,53.4531808,107.898507,111.048943,113.998969,51.7977381,114.076634,142.531747,41.9733783,48.1307582,48.5630281,42.264236,0.130147134,0.0890018797,0.0901773877,,
"Manometer Tree 50, 100 & 150 SP",9335,88.0089611,93.0002917,94.3312353,93.0490595,85.8542796,53.1578972,99.9190865,95.1013562,82.5350381,54.7457073,99.1052875,97.5122113,91.1836611,62.4667355,104.161499,111.186304,115.81578,53.4162994,107.916714,111.05843,113.998951,51.8154941,114.057065,142.536048,41.9676667,48.1070759,48.5645697,42.3434075,0.130251122,0.0888293912,0.0901201666,,
"Manometer Tree 50, 100 & 150 SP",9340,88.0117585,93.0283192,94.3519941,93.0606896,85.885542,53.2503228,99.9349344,95.099679,82.5406717,54.7463262,99.1335142,97.5288137,91.2100451,62.5876413,104.177137,111.215103,115.823802,53.5338012,107.94159,111.080521,114.002173,51.8816824,114.074055,142.549984,41.9034625,48.0959273,48.5915093,42.3236546,0.130632688,0.0888200377,0.0908172733,,
"Manometer Tree 50, 100 & 150 SP",9345,88.0140806,93.0207347,94.3523272,93.0632507,85.8849363,53.2807615,99.9382736,95.1064154,82.5505022,54.8343965,99.133568,97.5269813,91.2059098,62.6177405,104.181816,111.222856,115.844067,53.5942644,107.93001,111.076878,114.030369,51.8845826,114.074162,142.540369,42.0744093,48.1537371,48.6005411,42.3353281,0.130625535,0.0890032552,0.0901875664,,
"Manometer Tree 50, 100 & 150 SP",9350,88.0085353,93.0405414,94.3722758,93.0520083,85.9019286,53.2969771,99.9239144,95.1096774,82.5481006,54.8827225,99.1328843,97.5540035,91.2282583,62.6773473,104.176847,111.230091,115.842554,53.4741005,107.935755,111.081267,114.01374,51.9441629,114.073003,142.538802,42.2875249,48.1898024,48.4858965,42.3099509,0.130195001,0.0884989945,0.0900428631,,
"Manometer Tree 50, 100 & 150 SP",9355,87.9956048,93.0529034,94.3822356,93.0668378,85.8990079,53.2948287,99.9445929,95.1198661,82.5530456,54.9290248,99.1328136,97.5417282,91.213126,62.6352193,104.188765,111.241409,115.847591,53.440868,107.93578,111.058238,114.045235,51.897734,114.078664,142.544945,42.4665977,48.1071474,48.4702693,42.2818465,0.130070105,0.088953737,0.0903333701,,
"Manometer Tree 50, 100 & 150 SP",9360,88.0287264,93.0755807,94.3940989,93.0903934,85.9000084,53.2839638,99.937625,95.1172075,82.5635567,54.9611644,99.1414281,97.5554356,91.2218387,62.8489796,104.194392,111.235566,115.864963,53.5531122,107.941912,111.084786,114.030434,51.7319791,114.083302,142.553714,42.3993545,48.1006294,48.4681867,42.3485675,0.130005457,0.0891237496,0.0902907294,,
"Manometer Tree 50, 100 & 150 SP",9365,88.0139352,93.084725,94.3944787,93.0916154,85.9001338,53.3406151,99.9435968,95.1288313,82.5658079,54.9442714,99.140667,97.5502526,91.210899,62.8200177,104.19707,111.243188,115.86815,53.5459101,107.949997,111.079275,114.027358,51.8926811,114.074742,142.532561,42.4269403,48.0889797,48.41265,42.2884639,0.129926502,0.0892956879,0.0903454746,,
"Manometer Tree 50, 100 & 150 SP",9370,88.0151324,93.0948051,94.4060037,93.0956527,85.910291,53.1265942,99.9482407,95.1245507,82.5720985,54.7924054,99.1499245,97.5474226,91.2207593,62.4150319,104.203764,111.254597,115.86383,53.5065282,107.959846,111.08346,114.036493,51.8437457,114.074917,142.532958,42.4566536,48.0174953,48.3659996,42.0625741,0.13036804,0.0893485074,0.0903859145,,
"Manometer Tree 50, 100 & 150 SP",9375,88.0159562,93.0921073,94.4026728,93.1028782,85.9239697,52.9801461,99.965923,95.1255381,82.5768871,54.7834502,99.1414629,97.5677024,91.2522752,62.5406808,104.20193,111.251479,115.890621,53.5549635,107.971351,111.107863,114.041401,51.8334495,114.081414,142.535499,42.3375475,47.9888699,48.3499643,42.0345523,0.130885781,0.0888442467,0.0902703719,,
"Manometer Tree 50, 100 & 150 SP",9380,88.0233798,93.1133331,94.4208749,93.0938273,85.926165,53.1988731,99.9505994,95.1221704,82.5871842,54.9355328,99.1508663,97.5430575,91.2307128,62.6755133,104.196888,111.253515,115.874984,53.5673998,107.962208,111.108657,114.04495,51.885866,114.07159,142.529343,42.3509448,47.8851203,48.3231682,42.0974509,0.130458273,0.0887614412,0.0900029734,,
"Manometer Tree 50, 100 & 150 SP",9385,88.0279532,93.1244265,94.4324436,93.1115225,85.9369238,53.21501,99.9654019,95.1360315,82.5997882,54.9939912,99.1513574,97.5670654,91.2521073,62.6790849,104.210134,111.274042,115.891101,53.5569178,107.957603,111.117785,114.036394,51.9282691,114.060043,142.532772,42.6065628,47.7640521,48.3041169,42.1849002,0.130198853,0.0893388788,0.090278625,,
"Manometer Tree 50, 100 & 150 SP",9390,88.0277828,93.1318013,94.4377527,93.1107363,85.9374124,53.1730386,99.9520961,95.1467207,82.6097364,54.9564145,99.1574922,97.5666652,91.2612459,62.8145163,104.207976,111.270459,115.894649,53.5204852,107.967032,111.102328,114.044816,51.9694016,114.071657,142.530766,42.5837901,47.765761,48.3536909,42.2610443,0.130028565,0.0887047703,0.0902037974,,
"Manometer Tree 50, 100 & 150 SP",9395,88.0211317,93.1436272,94.451151,93.1291312,85.9495108,53.3014388,99.9615375,95.1455939,82.6175085,54.998858,99.1544464,97.5729527,91.2584829,62.7739171,104.22412,111.28069,115.909428,53.5831067,107.966012,111.110505,114.050652,51.9093344,114.083381,142.532617,42.4954724,47.8630402,48.3747667,42.2864417,0.130499814,0.0889575884,0.0902612936,,
"Manometer Tree 50, 100 & 150 SP",9400,88.0425293,93.1603162,94.4570017,93.1376957,85.9568911,53.2440221,99.9582613,95.1639762,82.6143341,55.0264234,99.1568766,97.5850978,91.2568342,62.755564,104.211075,111.283939,115.901865,53.544824,107.967992,111.112389,114.05702,51.9663457,114.079192,142.529046,42.3155159,47.9093867,48.3666834,42.370614,0.129952087,0.0889801467,0.0895853696,,
"Manometer Tree 50, 100 & 150 SP",9405,88.0320662,93.1696776,94.4529241,93.1292179,85.9870026,53.250561,99.991018,95.1748586,82.6468099,55.0087044,99.1639779,97.5968745,91.2936436,62.64859,104.224294,111.290456,115.918729,53.5926537,107.993332,111.129048,114.086003,51.9954072,114.088458,142.543394,42.0137498,47.923735,48.4296473,42.4806598,0.130660198,0.0888681805,0.090330344,,
"Manometer Tree 50, 100 & 150 SP",9410,88.0491739,93.1755668,94.4608012,93.155158,86.0049858,53.310115,99.9842738,95.1625559,82.652703,55.0171979,99.1479597,97.5934211,91.3098518,62.5945621,104.228327,111.285828,115.929734,53.5082144,107.974914,111.126214,114.082899,51.940412,114.102103,142.511736,41.8614143,47.9126514,48.4758612,42.5815556,0.131745197,0.0892918365,0.090140249,,
"Manometer Tree 50, 100 & 150 SP",9415,88.0472068,93.1816098,94.4739314,93.1592523,85.9958671,53.3153118,99.9819351,95.173746,82.6436585,55.0119223,99.171275,97.5869629,91.2936742,62.4099563,104.219899,111.293521,115.925977,53.5443631,107.997051,111.118822,114.067893,51.854524,114.096037,142.534173,42.018626,47.9554476,48.476679,42.6378392,0.130362538,0.0893198968,0.0902285565,,
"Manometer Tree 50, 100 & 150 SP",9420,88.0607676,93.1780325,94.4808126,93.1742064,86.006209,53.3082259,99.9801865,95.1719529,82.6458033,54.8768699,99.1762588,97.6114548,91.3043711,62.5241823,104.240349,111.314752,115.933986,53.6083671,108.001378,111.140611,114.09394,51.9784071,114.092011,142.52786,41.8761226,47.9712797,48.4772755,42.7081622,0.130453597,0.08938262,0.0902775245,,
"Manometer Tree 50, 100 & 150 SP",9425,88.0424969,93.1975205,94.4865453,93.1726474,86.022449,53.393994,99.9921605,95.1790808,82.6438835,54.9002958,99.1747894,97.6124693,91.3111823,62.5604806,104.250334,111.304713,115.955432,53.5434616,107.999149,111.135601,114.092984,51.8807674,114.09842,142.534344,41.8798823,47.9611005,48.5352569,42.7620464,0.130018937,0.0893817946,0.0902181027,,
"Manometer Tree 50, 100 & 150 SP",9430,88.0616,93.1995721,94.4880565,93.2030319,86.0154574,53.2255638,99.9861246,95.1948096,82.6532043,54.9014397,99.1736061,97.6062326,91.3064776,62.5427383,104.234971,111.31616,115.947213,53.5861794,108.00627,111.150207,114.088802,51.898794,114.084129,142.536607,41.8828647,48.0064623,48.55953,42.7677329,0.130739977,0.0898112278,0.0901479518,,
"Manometer Tree 50, 100 & 150 SP",9435,88.0558441,93.217495,94.5062714,93.1874881,86.0160656,52.9816261,99.9996444,95.1974691,82.6561165,54.7607862,99.1791601,97.6070934,91.3189309,62.0916607,104.241737,111.328487,115.943692,53.2848775,108.000478,111.156611,114.092103,51.8407626,114.089457,142.525752,42.1379334,47.9787669,48.5088479,42.7783188,0.130112471,0.0897490549,0.0903749104,,
"Manometer Tree 50, 100 & 150 SP",9440,88.0703047,93.2355104,94.5218612,93.1925949,86.004587,52.5491282,100.008503,95.1836061,82.642659,53.9836505,99.1768346,97.6130379,91.3167379,61.2417951,104.262904,111.344193,115.962006,52.8304199,108.019296,111.146836,114.084973,51.2736784,114.093045,142.515981,41.966042,47.8176906,48.2899178,42.4545962,0.130538878,0.0900632206,0.0899864674,,
"Manometer Tree 50, 100 & 150 SP",9445,88.0606995,93.2498049,94.5367067,93.173304,86.0088223,52.7578016,99.9969244,95.1901851,82.6617313,54.1623645,99.1975004,97.6214316,91.3056314,62.1456693,104.264357,111.330336,115.956387,53.2281481,108.005926,111.144041,114.089631,51.5765434,114.090906,142.529641,41.798789,47.8206041,48.1690574,42.277586,0.130528149,0.0899927947,0.090197195,,
"Manometer Tree 50, 100 & 150 SP",9450,88.0517993,93.2477574,94.5260181,93.1914625,86.0135645,53.0757817,100.006208,95.195376,82.6595433,54.6085686,99.1868425,97.6169077,91.3219245,62.6966942,104.268529,111.338325,115.96935,53.4291477,108.03866,111.165102,114.098115,51.7754967,114.085647,142.521236,41.839847,47.8516287,48.1590922,42.1487169,0.130274781,0.0893053165,0.0900742247,,
"Manometer Tree 50, 100 & 150 SP",9455,88.0583041,93.2545626,94.5345822,93.1980922,86.0402371,53.1533637,100.011607,95.1810442,82.6826355,54.76784,99.1999729,97.613518,91.3374612,62.6960478,104.278828,111.341895,115.965939,53.4323749,108.026717,111.177328,114.095643,51.824886,114.092705,142.530921,42.1067975,47.8398971,48.15389,42.0068312,0.130102842,0.0893710657,0.0904494629,,
"Manometer Tree 50, 100 & 150 SP",9460,88.0576399,93.254353,94.5364551,93.231688,86.0222479,53.2378915,100.008999,95.1874074,82.6872914,54.803922,99.1875962,97.6203626,91.3330111,62.4754661,104.275943,111.366729,115.989295,53.4449167,108.032258,111.188388,114.103337,51.8060029,114.089361,142.534054,41.8246915,47.9578715,48.2204591,41.9448559,0.130510818,0.0890117834,0.090064321,,
"Manometer Tree 50, 100 & 150 SP",9465,88.0682885,93.2609358,94.5447544,93.228943,86.0307501,53.2666384,100.013189,95.189521,82.7047157,54.7985076,99.1790666,97.6362218,91.3477006,62.6386177,104.279985,111.358951,115.993039,53.4166166,108.023887,111.177695,114.11137,51.8342058,114.102117,142.53009,41.7308863,47.9923955,48.2446423,42.0080606,0.130533101,0.0890687293,0.0900728492,,
"Manometer Tree 50, 100 & 150 SP",9470,88.0725852,93.2837826,94.5464143,93.2382241,86.0319201,53.2204706,100.017318,95.2044103,82.7190245,54.7927927,99.191143,97.6278517,91.3581805,62.7047247,104.285335,111.363757,115.9844,53.4475995,108.04523,111.176721,114.116581,51.7966786,114.090571,142.530226,41.8243412,47.9953795,48.2832451,42.0508336,0.130432414,0.0887344812,0.0902929302,,
"Manometer Tree 50, 100 & 150 SP",9475,88.0720854,93.2866347,94.5586552,93.2379277,86.061733,53.1301465,100.014474,95.2126324,82.7142806,54.7488665,99.1967147,97.6447681,91.3622461,62.6213929,104.285811,111.368688,116.001298,53.4593922,108.040351,111.186686,114.115316,51.8682167,114.089073,142.527448,42.0292037,47.9033941,48.1910143,42.0582972,0.130731724,0.0880723124,0.0901377731,,
"Manometer Tree 50, 100 & 150 SP",9480,88.0713081,93.2983542,94.5598198,93.2435676,86.0695656,53.1337715,100.022129,95.2161725,82.7257006,54.7744261,99.2094181,97.634146,91.3668761,62.6338676,104.284297,111.378713,115.986482,53.4326056,108.050012,111.190445,114.121623,51.828067,114.094209,142.539451,41.9688046,47.9990639,48.2332645,42.1218219,0.132257436,0.0891278761,0.0902976069,,
"Manometer Tree 50, 100 & 150 SP",9485,88.0725377,93.3099547,94.568761,93.2679034,86.0717111,53.287918,100.04326,95.214046,82.731034,54.8188077,99.1963073,97.652938,91.3797905,62.3534282,104.304266,111.393875,115.99137,53.4542876,108.049241,111.194368,114.138863,51.7498923,114.106047,142.534432,41.8689394,48.1054721,48.2516939,42.1251573,0.130314946,0.0890423196,0.0905622544,,
"Manometer Tree 50, 100 & 150 SP",9490,88.090822,93.3301925,94.5860646,93.2447108,86.078574,53.2318292,100.038556,95.2353873,82.7386351,54.720644,99.2127441,97.6630648,91.3856797,62.1877404,104.294986,111.389654,116.010395,53.1944026,108.052583,111.194124,114.129164,51.9290931,114.09362,142.515987,41.663983,48.1582331,48.2880185,42.2061954,0.130202704,0.0887102723,0.0900789014,,
"Manometer Tree 50, 100 & 150 SP",9495,88.0706696,93.3372922,94.5984836,93.2541547,86.0987555,53.1627541,100.031498,95.2290082,82.731553,54.6856149,99.2064858,97.6520143,91.3861782,62.2719443,104.302785,111.39137,116.019924,53.2149011,108.067821,111.196555,114.135261,51.7144494,114.087061,142.533015,41.6596218,48.246244,48.3485887,41.9866365,0.130506966,0.0889267771,0.0897042134,,
"Manometer Tree 50, 100 & 150 SP",9500,88.0795871,93.3364295,94.6089851,93.2760626,86.0830462,53.1580519,100.039146,95.2382951,82.7371463,54.7593253,99.2254363,97.6688077,91.3827276,62.5507313,104.311767,111.411255,116.027415,53.354053,108.070409,111.198134,114.13086,51.8455295,114.095037,142.529082,41.9258332,48.1997043,48.3245077,42.0476244,0.130351534,0.0891823462,0.0901861909,,
"Manometer Tree 50, 100 & 150 SP",9505,88.0768277,93.3446753,94.6111448,93.2671039,86.0882439,53.3275357,100.044035,95.2308425,82.7389391,54.814388,99.2033207,97.6612749,91.3904303,62.4340857,104.320725,111.417127,116.022501,53.4322721,108.068793,111.193353,114.136637,51.7907001,114.091655,142.537587,41.7785224,48.1954495,48.3492778,42.0294357,0.130332552,0.0890701048,0.0901427249,,
"Manometer Tree 50, 100 & 150 SP",9510,88.0795481,93.3481067,94.6215842,93.2686563,86.0824005,53.2771598,100.038055,95.2313226,82.7439412,54.8425347,99.215591,97.6748115,91.3857496,62.5567608,104.313761,111.429468,116.028062,53.3003671,108.057131,111.217745,114.120559,51.7926766,114.085282,142.521569,41.7613037,48.2006964,48.3775481,41.9635352,0.130211232,0.0888359936,0.0908065444,,
"Manometer Tree 50, 100 & 150 SP",9515,88.0799863,93.3607192,94.6329498,93.2898772,86.1059001,53.1919787,100.039576,95.2436961,82.7601611,54.8032497,99.211805,97.668832,91.4004454,62.6208018,104.312021,111.42458,116.025176,53.3732526,108.069336,111.212549,114.13689,51.8387815,114.080355,142.521856,41.910059,48.1143976,48.3760002,41.8980894,0.130615906,0.0892775312,0.0899518046,,
"Manometer Tree 50, 100 & 150 SP",9520,88.0760039,93.3738721,94.6349882,93.2974829,86.1023852,53.2212057,100.047261,95.2676358,82.772281,54.8652624,99.2059247,97.6764709,91.4088163,62.7619693,104.318789,111.422662,116.03482,53.4274474,108.084682,111.211685,114.143981,51.7870083,114.080105,142.518529,42.072622,48.1707472,48.3166239,41.8244044,0.130500914,0.0892568986,0.090349326,,
"Manometer Tree 50, 100 & 150 SP",9525,88.0957306,93.3776838,94.6187843,93.2938884,86.1252184,53.2454929,100.070771,95.2518399,82.7806303,54.9292953,99.2153305,97.6815798,91.4166392,62.8490329,104.320339,111.438143,116.038393,53.3789619,108.084109,111.218425,114.156813,51.7569738,114.074792,142.519585,41.8192124,48.2632495,48.3027011,41.7309411,0.130413707,0.0892013282,0.0904508384,,
"Manometer Tree 50, 100 & 150 SP",9530,88.0857879,93.3987787,94.6520673,93.2883415,86.1377445,53.2540959,100.071336,95.2671823,82.7901904,54.8960185,99.2194307,97.6803224,91.4331191,62.6622546,104.33176,111.433256,116.032386,53.4532112,108.081522,111.213576,114.139693,51.8249437,114.080414,142.518987,41.8407685,48.2080648,48.3446864,41.6370156,0.13051577,0.0895397028,0.0903231914,,
"Manometer Tree 50, 100 & 150 SP",9535,88.1035791,93.4086365,94.6446678,93.2898445,86.1454567,53.2483545,100.065304,95.2738683,82.7995312,54.932826,99.2312665,97.7016657,91.4440263,62.6116322,104.334708,111.439464,116.029428,53.4390096,108.090425,111.217124,114.155089,51.8210113,114.077191,142.518683,42.2202533,48.1350755,48.3492859,41.5693849,0.130328701,0.0890494723,0.0901815142,,
"Manometer Tree 50, 100 & 150 SP",9540,88.1109836,93.4127652,94.661034,93.3020871,86.1638902,53.2214549,100.072267,95.2752328,82.7933016,54.9462431,99.2280326,97.7107588,91.4467876,62.8672077,104.33735,111.441713,116.056058,53.4578021,108.092197,111.225584,114.14631,51.8039122,114.089388,142.517799,42.3222242,47.9750258,48.3172554,41.43904,0.130278082,0.089073131,0.0909163098,,
"Manometer Tree 50, 100 & 150 SP",9545,88.113497,93.4176154,94.6659868,93.3109952,86.1879088,53.3503439,100.066793,95.2822588,82.8089835,54.9199115,99.2248544,97.7112139,91.4541529,62.5791952,104.340746,111.461865,116.064792,53.4990185,108.109924,111.232689,114.166635,51.8244757,114.089949,142.533292,42.1815685,48.0036747,48.3880869,41.4279933,0.130866799,0.0893669392,0.0898670734,,
"Manometer Tree 50, 100 & 150 SP",9550,88.1289987,93.4293296,94.6845896,93.355617,86.1980634,53.2428352,100.097526,95.2956408,82.8267031,54.9048705,99.2450102,97.7163067,91.4549813,62.7175833,104.338523,111.463539,116.058355,53.4412314,108.091741,111.226633,114.168594,51.8882589,114.087801,142.526576,42.0637751,47.9839807,48.4736961,41.3554712,0.130520446,0.0887520877,0.0897278721,,
"Manometer Tree 50, 100 & 150 SP",9555,88.1185986,93.4510313,94.6871927,93.3415047,86.1824709,53.3469562,100.089485,95.300296,82.8183502,55.006635,99.2504974,97.7289761,91.4640073,62.671708,104.342668,111.472029,116.058773,53.4423271,108.114386,111.248887,114.168095,51.8556523,114.095889,142.536548,41.986063,47.9837973,48.5375501,41.4465992,0.130156487,0.0891022917,0.0900431382,,
"Manometer Tree 50, 100 & 150 SP",9560,88.1341087,93.4648503,94.6992186,93.3642187,86.1957732,53.4072035,100.085247,95.3024743,82.8298404,54.9441021,99.231522,97.7324951,91.4539476,62.5188876,104.347189,111.455176,116.078602,53.4955503,108.111695,111.239168,114.183192,51.8743011,114.085713,142.529862,41.8707524,48.0351792,48.5583275,41.5553539,0.130125126,0.0890973399,0.090058819,,
"Manometer Tree 50, 100 & 150 SP",9565,88.1300115,93.4616919,94.7088984,93.368483,86.2063899,53.4047981,100.097903,95.3010207,82.8092536,54.8879517,99.2385022,97.7240378,91.4568614,62.5010833,104.361158,111.475414,116.078712,53.5128352,108.10536,111.254329,114.193579,51.8911128,114.094093,142.533958,41.9014222,47.9808243,48.6254129,41.6919507,0.13035291,0.0893075173,0.089809027,,
"Manometer Tree 50, 100 & 150 SP",9570,88.1406101,93.4733905,94.7207975,93.3609547,86.1960018,53.3398212,100.094884,95.3088355,82.8223186,54.9434378,99.2623245,97.7245298,91.4646942,62.8122242,104.371809,111.48637,116.083866,53.4349685,108.127419,111.249325,114.171617,51.8926528,114.085082,142.522581,42.1731349,48.0802892,48.6210851,41.6511062,0.131071199,0.0893496078,0.0903020086,,
"Manometer Tree 50, 100 & 150 SP",9575,88.1363501,93.475506,94.712754,93.3493438,86.1914571,53.5013304,100.094192,95.302097,82.8145893,55.0336216,99.2512599,97.7225414,91.4534937,62.7542126,104.356141,111.474859,116.0814,53.4039216,108.118043,111.255387,114.171017,51.8713528,114.086868,142.518346,41.8983287,48.1917534,48.5401964,41.5964483,0.130710541,0.0893479572,0.0901311706,,
"Manometer Tree 50, 100 & 150 SP",9580,88.1251883,93.4946195,94.7237806,93.3499207,86.1832811,53.4955899,100.083275,95.3077228,82.8193398,55.0727091,99.261947,97.7315522,91.4624343,62.8921513,104.371452,111.481707,116.094294,53.4450497,108.128529,111.274209,114.182127,51.8610699,114.084854,142.520568,41.6052973,48.2606165,48.5011307,41.5468493,0.130024714,0.0889966528,0.0899820657,,
"Manometer Tree 50, 100 & 150 SP",9585,88.1316675,93.5033321,94.7317203,93.3519157,86.194309,53.5431946,100.0921,95.3089652,82.809069,55.1098063,99.251821,97.731088,91.4607022,62.8217997,104.375166,111.498956,116.093797,53.402185,108.131226,111.262758,114.195612,51.875086,114.09334,142.517452,42.1207485,48.2296177,48.5340472,41.5809174,0.130492661,0.0896313115,0.0904533143,,
"Manometer Tree 50, 100 & 150 SP",9590,88.1397748,93.5107745,94.7344533,93.3592915,86.1844503,53.6247867,100.094664,95.3078761,82.8263785,55.1081819,99.2509407,97.722098,91.4663497,63.0200519,104.369931,111.482492,116.088882,53.383068,108.11941,111.269869,114.174712,51.9340268,114.079242,142.515807,42.3255214,48.2571803,48.5621837,41.6203703,0.130835712,0.0893251238,0.0898560693,,
"Manometer Tree 50, 100 & 150 SP",9595,88.1374267,93.5073865,94.7487604,93.3590957,86.1948018,53.6117664,100.101497,95.3068226,82.8339014,55.1189147,99.2624881,97.747826,91.4750653,62.9931555,104.369985,111.496796,116.122106,53.4647471,108.148557,111.27539,114.17963,51.9160129,114.075028,142.513146,42.2850321,48.0724602,48.5731808,41.6075717,0.130432689,0.0890420445,0.0901165903,,
"Manometer Tree 50, 100 & 150 SP",9600,88.1389441,93.5159151,94.7476784,93.3484381,86.2001683,53.6332547,100.11353,95.3191981,82.839509,55.185927,99.2642104,97.7315563,91.481127,62.8502635,104.371893,111.506169,116.100858,53.4764456,108.140567,111.270481,114.193612,51.9508299,114.078507,142.506835,41.2965585,47.9070689,48.6005076,41.5293216,0.130839839,0.0887757464,0.0906274534,,
"Manometer Tree 50, 100 & 150 SP",9605,88.1479617,93.5333,94.7579933,93.3760729,86.2179896,53.6103549,100.116651,95.3234442,82.8491383,55.147882,99.2582879,97.7376945,91.4871714,62.9982784,104.386673,111.501984,116.11337,53.4953135,108.141646,111.274495,114.201106,51.9659811,114.075317,142.521017,41.169138,48.0472481,48.6379934,41.5102024,0.130289361,0.0897691373,0.0910291014,,
"Manometer Tree 50, 100 & 150 SP",9610,88.1205066,93.5400942,94.7553068,93.3772219,86.2204152,53.6436416,100.101455,95.3122726,82.8520495,55.1273218,99.2628291,97.7429162,91.487569,62.7965741,104.40003,111.516589,116.12956,53.543823,108.129536,111.282237,114.200127,51.9207942,114.088429,142.522147,41.7443816,47.9696735,48.6323702,41.5622773,0.130713292,0.0896428658,0.0905138366,,
"Manometer Tree 50, 100 & 150 SP",9615,88.1557438,93.5488125,94.7756533,93.3797909,86.2277886,53.6612686,100.113089,95.3262649,82.849889,55.1035596,99.2566313,97.7478272,91.4834693,62.8111749,104.383211,111.516485,116.123076,53.554435,108.145209,111.286787,114.205301,51.8338714,114.083087,142.527113,41.6512739,47.9938321,48.5995667,41.6081954,0.130739702,0.0894910099,0.0909072315,,
"Manometer Tree 50, 100 & 150 SP",9620,88.14147,93.5621196,94.7800733,93.3847482,86.2296833,53.65237,100.123313,95.3253046,82.8712797,55.1501048,99.2593032,97.7480609,91.4967796,62.844995,104.398265,111.522636,116.141685,53.4719423,108.138586,111.285371,114.219716,51.8603525,114.068929,142.504771,41.4464605,48.1043677,48.6184008,41.6405674,0.130141082,0.0898599207,0.0907765583,,
"Manometer Tree 50, 100 & 150 SP",9625,88.1519492,93.5717552,94.7772302,93.3819232,86.2252126,53.5367003,100.10652,95.3290619,82.8780485,55.0951735,99.2665549,97.7519553,91.495982,62.9482557,104.390904,111.531527,116.139042,53.4910443,108.135119,111.288714,114.211972,51.9168767,114.067277,142.518209,41.7663902,48.0541758,48.6655749,41.5395189,0.128770802,0.0895108172,0.0909839847,,
"Manometer Tree 50, 100 & 150 SP",9630,88.1441239,93.5814905,94.7963868,93.3938234,86.2368431,53.5580232,100.115909,95.3290988,82.8616472,55.1080586,99.2659561,97.7557105,91.4905206,63.0033205,104.395352,111.533943,116.14699,53.5417811,108.151651,111.297746,114.215333,51.9206667,114.078186,142.525683,41.7368913,48.1598841,48.6919858,41.4969502,0.130673953,0.0892494709,0.0907595021,,
"Manometer Tree 50, 100 & 150 SP",9635,88.1379979,93.5781961,94.7941686,93.3954154,86.2488135,53.5840841,100.124303,95.3276879,82.8707798,55.1862836,99.2677878,97.761597,91.5073233,63.1192682,104.403273,111.534763,116.162144,53.5399078,108.143752,111.294467,114.221379,51.9913674,114.073311,142.520848,41.6954884,48.3000188,48.624728,41.4442288,0.130285785,0.0886596537,0.0902486389,,
"Manometer Tree 50, 100 & 150 SP",9640,88.1455256,93.5849524,94.8050558,93.4132071,86.2469671,53.5170972,100.130287,95.3408068,82.8614478,55.2207058,99.2878196,97.7617274,91.5194094,63.081538,104.398641,111.542007,116.157164,53.5954633,108.163063,111.307039,114.233146,51.9857836,114.079621,142.500463,41.72474,48.3867303,48.6694469,41.4131816,0.130724021,0.0891132958,0.0909009041,,
"Manometer Tree 50, 100 & 150 SP",9645,88.1404739,93.5944379,94.8053921,93.4046476,86.2428346,53.5164716,100.119851,95.3358219,82.8785503,55.1435546,99.2726869,97.766427,91.5108105,62.8646522,104.383391,111.547883,116.164197,53.5677169,108.155584,111.304578,114.234883,51.8533749,114.068799,142.522846,41.8425266,48.3192331,48.6712828,41.5727492,0.130065979,0.0893132944,0.0907897632,,
"Manometer Tree 50, 100 & 150 SP",9650,88.1433714,93.6077056,94.8157558,93.3938001,86.2703937,53.6298665,100.123402,95.3361411,82.8861261,55.1440015,99.2715748,97.7670074,91.5079834,62.9959693,104.411686,111.547607,116.168899,53.5379334,108.169189,111.319508,114.234831,51.8421646,114.068134,142.500897,41.7752537,48.3424614,48.6950018,41.6148472,0.130572165,0.0888302165,0.090789213,,
